,Address Building,Address Street Name,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
3043,1152,CONEY ISLAND AVE,BROOKLYN,NY,11230,Brooklyn,40.62989795394059,-73.96617819161209
3044,66,LORRAINE ST,BROOKLYN,NY,11231,Brooklyn,40.674464243411094,-74.0071668814827
3045,1571,SAINT JOHNS PL,BROOKLYN,NY,11213,Brooklyn,40.670309668291026,-73.92582666737998
3046,133,6TH AVE,BROOKLYN,NY,11217,Brooklyn,40.67815370763781,-73.9761078713914
3047,3670,NOSTRAND AVE,BROOKLYN,NY,11229,Brooklyn,40.594551183331184,-73.94076394691804
3048,461,LINCOLN PL,BROOKLYN,NY,11238,Brooklyn,40.672179585393785,-73.96068443935926
3049,230,DEKALB AVE,BROOKLYN,NY,11205,Brooklyn,40.68949366952254,-73.96997741127738
3050,710,GEORGIA AVE,BROOKLYN,NY,11207,Brooklyn,40.65960166114224,-73.89356594104132
3051,774,ROCKAWAY AVE,BROOKLYN,NY,11212,Brooklyn,40.66070964381496,-73.9084572653022
3052,5803,AVENUE N,BROOKLYN,NY,11234,Brooklyn,40.61944422327045,-73.91905000519091
3053,3001,AVENUE K,BROOKLYN,NY,11210,Brooklyn,40.624409029876105,-73.94627428773825
3054,297,MALCOLM X BLVD,BROOKLYN,NY,11233,Brooklyn,40.68186158357245,-73.9288352042473
3055,159,ROGERS AVE,BROOKLYN,NY,11216,Brooklyn,40.67209438545807,-73.95306363901119
3056,773,WASHINGTON AVE,BROOKLYN,NY,11238,Brooklyn,40.67373937725603,-73.96297271540398
3057,441,MOTHER GASTON BLVD,BROOKLYN,NY,11212,Brooklyn,40.668247962543546,-73.90647873275388
3058,112,E 98TH ST,BROOKLYN,NY,11212,Brooklyn,40.66418630957652,-73.92204152450891
3059,2124,AVENUE X,BROOKLYN,NY,11235,Brooklyn,40.592891703629036,-73.94881651253654
3060,1023,LAFAYETTE AVE,BROOKLYN,NY,11221,Brooklyn,40.692186196699836,-73.93134840585562
3061,112,WATKINS ST,BROOKLYN,NY,11212,Brooklyn,40.67028858305982,-73.90802956072949
3062,60,SAINT NICHOLAS AVE,BROOKLYN,NY,11237,Brooklyn,40.70680328992122,-73.92043353805822
3063,246,AVENUE U,BROOKLYN,NY,11223,Brooklyn,40.59676234152576,-73.97512154775796
3064,162,DRIGGS AVE,BROOKLYN,NY,11222,Brooklyn,40.72302540780363,-73.94487797821338
3065,823,AVENUE U,BROOKLYN,NY,11223,Brooklyn,40.5981423750446,-73.96274816730248
3066,2865,HARWAY AVE,BROOKLYN,NY,11214,Brooklyn,40.58766218101931,-73.98411149977025
3067,3024,ATLANTIC AVE,BROOKLYN,NY,11208,Brooklyn,40.678431521435904,-73.88295797262083
3068,1795,BROADWAY,BROOKLYN,NY,11207,Brooklyn,40.68201494454167,-73.90888230921057
3069,4402,AVENUE J,BROOKLYN,NY,11234,Brooklyn,40.62781683310837,-73.93343565066225
3070,104,RALPH AVE,BROOKLYN,NY,11221,Brooklyn,40.68645286269706,-73.9234289348073
3071,1697,E NEW YORK AVE,BROOKLYN,NY,11212,Brooklyn,40.67461505874213,-73.90551445787003
3072,401,AVENUE X,BROOKLYN,NY,11223,Brooklyn,40.590790660390915,-73.9680702870178
3073,2578,PITKIN AVE,BROOKLYN,NY,11208,Brooklyn,40.674664936896114,-73.87697653587371
3074,519,KNICKERBOCKER AVE,BROOKLYN,NY,11221,Brooklyn,40.697671288314716,-73.91633322305252
3075,8702,AVENUE L,BROOKLYN,NY,11236,Brooklyn,40.633962361518826,-73.9025672096457
3076,8917,5TH AVE,BROOKLYN,NY,11209,Brooklyn,40.61959287084372,-74.02783348570989
3077,513,BRIGHTON BEACH AVE,BROOKLYN,NY,11235,Brooklyn,40.577465595356735,-73.96215132722605
3078,202,NASSAU AVE,BROOKLYN,NY,11222,Brooklyn,40.72557251808897,-73.94482536169056
3079,3910,6TH AVE,BROOKLYN,NY,11232,Brooklyn,40.64981908077741,-74.0018487183536
3080,288,AVENUE U,BROOKLYN,NY,11223,Brooklyn,40.59694039035012,-73.9734974819669
3081,1690,FLATBUSH AVE,BROOKLYN,NY,11210,Brooklyn,40.629148094324265,-73.94378826479877
3082,583,SUTTER AVE,Brooklyn,NY,11207,Brooklyn,40.66905543677775,-73.89741518092926
3083,3031,CONEY ISLAND AVE,BROOKLYN,NY,11235,Brooklyn,40.582059645057505,-73.9599382724043
3084,1283,ROGERS AVE,BROOKLYN,NY,11226,Brooklyn,40.63865117997696,-73.9511738967128
3085,347,HOYT ST,BROOKLYN,NY,11231,Brooklyn,40.679473441963296,-73.99260544364424
3086,81,SAINT NICHOLAS AVE,BROOKLYN,NY,11237,Brooklyn,40.70624542327465,-73.91945676345259
3087,294,7TH AVE,BROOKLYN,NY,11215,Brooklyn,40.668018105577765,-73.98065345280892
3088,193,KNICKERBOCKER AVE,BROOKLYN,NY,11237,Brooklyn,40.703609846401974,-73.92677423129436
3089,7402,17TH AVE,BROOKLYN,NY,11204,Brooklyn,40.61534179192939,-73.99785688248227
3090,1669,BATH AVE,BROOKLYN,NY,11214,Brooklyn,40.605506873900254,-74.00883050429077
3091,290,ARLINGTON AVE,BROOKLYN,NY,11208,Brooklyn,40.68096033962807,-73.88382604727654
3092,40,BOGART ST,BROOKLYN,NY,11206,Brooklyn,40.7047418097238,-73.93312440367058
3093,214,BAINBRIDGE ST,Brooklyn,NY,11233,Brooklyn,40.68130937310348,-73.92801375267014
3094,1093,CONEY ISLAND AVE,BROOKLYN,NY,11230,Brooklyn,40.63086967249548,-73.96639386214541
3095,4623,CHURCH AVE,BROOKLYN,NY,11203,Brooklyn,40.65158425048648,-73.93397053204163
3096,6520,18TH AVE,BROOKLYN,NY,11204,Brooklyn,40.618959045088154,-73.99036805578376
3097,4523,6TH AVE,BROOKLYN,NY,11220,Brooklyn,40.646398969915104,-74.00537290014336
3098,620B,LIVONIA AVE,BROOKLYN,NY,11207,Brooklyn,40.66470214815675,-73.89430754813927
3099,1225,AVENUE U,BROOKLYN,NY,11229,Brooklyn,40.59851725631549,-73.95933783866768
3100,160,BEDFORD AVE,BROOKLYN,NY,11249,Brooklyn,40.7185236782363,-73.95699914243428
3101,98.5,LEWIS AVE,BROOKLYN,NY,11206,Brooklyn,40.6940175,-73.93749509999999
3102,1540,E NEW YORK AVE,BROOKLYN,NY,11212,Brooklyn,40.6721081495545,-73.91124266322322
3103,23,SMITH ST,BROOKLYN,NY,11201,Brooklyn,40.690855585625386,-73.98766401967264
3104,8601,18TH AVE,BROOKLYN,NY,11214,Brooklyn,40.60700034532426,-74.00290275108706
3105,3423,CHURCH AVE,BROOKLYN,NY,11203,Brooklyn,40.651033063000696,-73.94542036892618
3106,879,MOTHER GASTON BLVD,BROOKLYN,NY,11212,Brooklyn,40.65662410433306,-73.90350361735386
3107,1508,NEWKIRK AVE,BROOKLYN,NY,11226,Brooklyn,40.635773499825895,-73.96279201430998
3108,578,ROCKAWAY AVE,BROOKLYN,NY,11212,Brooklyn,40.66595048559261,-73.90979459333738
3109,1239,HANCOCK ST,BROOKLYN,NY,11221,Brooklyn,40.692581109224676,-73.91084398643996
3110,2075,NOSTRAND AVE,BROOKLYN,NY,11210,Brooklyn,40.6349168151136,-73.94786192850076
3111,263,WYCKOFF AVE,BROOKLYN,NY,11237,Brooklyn,40.701141677608604,-73.91397020658604
3112,711,FLUSHING AVE,BROOKLYN,NY,11206,Brooklyn,40.70048497306384,-73.94395893066759
3113,29,KINGSLAND AVE,BROOKLYN,NY,11211,Brooklyn,40.71697912563934,-73.94022586203084
3114,338,CENTRAL AVE,BROOKLYN,NY,11221,Brooklyn,40.69521467299628,-73.92013002270167
3115,2607,BEDFORD AVE,BROOKLYN,NY,11226,Brooklyn,40.63977778029031,-73.9541817424558
3116,1017,BEDFORD AVE,BROOKLYN,NY,11205,Brooklyn,40.68916492663361,-73.95505648450394
3117,1044,WINTHROP ST,BROOKLYN,NY,11212,Brooklyn,40.6608011646057,-73.92491813492617
3118,79,E 18TH ST,BROOKLYN,NY,11226,Brooklyn,40.64922027798268,-73.96302235997081
3119,2761,FULTON ST,BROOKLYN,NY,11207,Brooklyn,40.677878407372575,-73.89277245747226
3120,6201,AVENUE U,BROOKLYN,NY,11234,Brooklyn,40.61548516632809,-73.91381045798647
3121,16,COLUMBIA PL,BROOKLYN,NY,11201,Brooklyn,40.693266144930035,-73.9985503527138
3122,1293,BUSHWICK AVE,BROOKLYN,NY,11207,Brooklyn,40.686593682708086,-73.91301903490402
3123,204,4TH AVE,BROOKLYN,NY,11217,Brooklyn,40.677951773596575,-73.98269475337365
3124,569,MYRTLE AVE,BROOKLYN,NY,11205,Brooklyn,40.69396512141604,-73.96150460818417
3125,531,KOSCIUSZKO ST,BROOKLYN,NY,11221,Brooklyn,40.69270339376552,-73.93335644786421
3126,148,MONTAGUE ST,BROOKLYN,NY,11201,Brooklyn,40.69451757511578,-73.9933286123902
3127,203,MAUJER ST,BROOKLYN,NY,11206,Brooklyn,40.71106240740767,-73.94216094031525
3128,323,LINDEN ST,BROOKLYN,NY,11237,Brooklyn,40.69854541764048,-73.9143594389281
3129,939,UTICA AVE,BROOKLYN,NY,11203,Brooklyn,40.64981985058165,-73.93016312440497
3130,914,CONEY ISLAND AVE,BROOKLYN,NY,11230,Brooklyn,40.635121697351785,-73.9676059136845
3131,182,RALPH AVE,BROOKLYN,NY,11233,Brooklyn,40.68363635256832,-73.92286970023252
3132,1366,BROADWAY,BROOKLYN,NY,11221,Brooklyn,40.689421719796144,-73.92196153768367
3133,8505,4TH AVE,BROOKLYN,NY,11209,Brooklyn,40.62343277336513,-74.02808364673353
3134,6422,14TH AVE,BROOKLYN,NY,11219,Brooklyn,40.62507758298812,-73.99889406209965
3135,S/E/C,COURT ST,BROOKLYN,NY,11201,Brooklyn,40.680315,-73.996887
3136,616,4TH AVE,BROOKLYN,NY,11215,Brooklyn,40.664758756500255,-73.99356588428232
3137,535,MARCY AVE,BROOKLYN,NY,11206,Brooklyn,40.69696051698084,-73.94951197083951
3138,957,CONEY ISLAND AVE,BROOKLYN,NY,11230,Brooklyn,40.63408682172314,-73.96728575880918
3139,1521,FULTON ST,BROOKLYN,NY,11216,Brooklyn,40.67990567152599,-73.9404573871347
3140,1368,LORING AVE,BROOKLYN,NY,11208,Brooklyn,40.66797963791749,-73.86096946981836
3141,54,N 11TH ST,BROOKLYN,NY,11249,Brooklyn,40.722243519324586,-73.95889436943672
3142,380,MANHATTAN AVE,BROOKLYN,NY,11211,Brooklyn,40.717094748619246,-73.94650259564408
3143,1419,E NEW YORK AVE,BROOKLYN,NY,11212,Brooklyn,40.67023946647965,-73.91556735859896
3144,846,JAMAICA AVE,BROOKLYN,NY,11208,Brooklyn,40.68957615129197,-73.87338640304071
3145,199,5TH AVE,BROOKLYN,NY,11217,Brooklyn,40.676650363281055,-73.9802868245362
3146,5016,CHURCH AVE,BROOKLYN,NY,11203,Brooklyn,40.65177959849759,-73.93011782683452
3147,2702,KNAPP ST,BROOKLYN,NY,11235,Brooklyn,40.58778298247316,-73.93172936433403
3148,4001,4TH AVE,BROOKLYN,NY,11232,Brooklyn,40.65198178157794,-74.00682930769713
3149,170,COURT ST,BROOKLYN,NY,11201,Brooklyn,40.68807010196055,-73.99315978454902
3150,644,GATES AVE,BROOKLYN,NY,11221,Brooklyn,40.68749989270346,-73.93937608434774
3151,959,4TH AVE,BROOKLYN,NY,11232,Brooklyn,40.653834607585324,-74.00490498464829
3152,104,S 2ND ST,BROOKLYN,NY,11211,Brooklyn,40.71373353111735,-73.96337614712876
3153,310,NOSTRAND AVE,BROOKLYN,NY,11216,Brooklyn,40.689226547419835,-73.9513460029215
3154,2124,ROCKAWAY PKWY,BROOKLYN,NY,11236,Brooklyn,40.63154111893506,-73.8871869803674
3155,6523,20TH AVE,BROOKLYN,NY,11204,Brooklyn,40.6163318348245,-73.98604251498128
3156,2428,MERMAID AVE,BROOKLYN,NY,11224,Brooklyn,40.57587678506936,-73.99150459003528
3157,201,IRVING AVE,BROOKLYN,NY,11237,Brooklyn,40.7014744709695,-73.9186763032495
3158,2602,GERRITSEN AVE,BROOKLYN,NY,11229,Brooklyn,40.59488662946906,-73.92741917415859
3159,589,PROSPECT AVE,BROOKLYN,NY,11215,Brooklyn,40.65668172421764,-73.97817350840734
3160,1440,SAINT JOHNS PL,BROOKLYN,NY,11213,Brooklyn,40.670551411477824,-73.93054876629725
3161,4715,16TH AVE,BROOKLYN,NY,11204,Brooklyn,40.63201262394801,-73.98448283535069
3162,2958,FULTON ST,BROOKLYN,NY,11207,Brooklyn,40.679606279004766,-73.88568155717122
3163,468,MCDONALD AVE,BROOKLYN,NY,11218,Brooklyn,40.643174895784554,-73.97952559104216
3164,7322,5TH AVE,BROOKLYN,NY,11209,Brooklyn,40.63078462332418,-74.02211704700953
3165,1521,KINGS HWY,BROOKLYN,NY,11229,Brooklyn,40.60900179503679,-73.95771796433274
3166,356,ROGERS AVE,BROOKLYN,NY,11225,Brooklyn,40.66467005357925,-73.95378256258914
3167,197,AVENUE T,BROOKLYN,NY,11223,Brooklyn,40.59879950309423,-73.97765948379732
3168,892,MANHATTAN AVE,BROOKLYN,NY,11222,Brooklyn,40.729981941114914,-73.95414497721129
3169,889,BROADWAY,BROOKLYN,NY,11206,Brooklyn,40.698030348898826,-73.93709451061773
3170,260,UTICA AVE,BROOKLYN,NY,11213,Brooklyn,40.669629470423644,-73.93105439982604
3171,948,3RD AVE,BROOKLYN,NY,11232,Brooklyn,40.65561041004818,-74.00635754830162
3172,5701,2ND AVE,BROOKLYN,NY,11220,Brooklyn,40.64508241106172,-74.02108398304537
3173,3923,CHURCH AVE,BROOKLYN,NY,11203,Brooklyn,40.65125304006431,-73.94067396105874
3174,326,GREENWOOD AVE,BROOKLYN,NY,11218,Brooklyn,40.65040170925208,-73.97841701555646
3175,488,JEFFERSON AVE,BROOKLYN,NY,11221,Brooklyn,40.684568166683114,-73.93879103389546
3176,4017,14TH AVE,BROOKLYN,NY,11218,Brooklyn,40.63858094474371,-73.98481639930145
3177,720,GRAND ST,BROOKLYN,NY,11211,Brooklyn,40.711601412842946,-73.94425257928
3178,972,REMSEN AVE,BROOKLYN,NY,11236,Brooklyn,40.64467656260688,-73.9109332210081
3179,7009,13TH AVE,BROOKLYN,NY,11228,Brooklyn,40.62302439328587,-74.00458932098914
3180,45,ROCKAWAY AVE,BROOKLYN,NY,11233,Brooklyn,40.68160251601508,-73.91148601410414
3181,1035,RUTLAND RD,BROOKLYN,NY,11212,Brooklyn,40.663384251861125,-73.92530090611824
3182,44,COURT ST,BROOKLYN,NY,11201,Brooklyn,40.6925905861397,-73.9909632355784
3183,147,SMITH ST,BROOKLYN,NY,11201,Brooklyn,40.68682103338106,-73.9903907049415
3184,561,17TH ST,BROOKLYN,NY,11218,Brooklyn,40.656745139721956,-73.97973406890402
3185,577,NEW LOTS AVE,BROOKLYN,NY,11207,Brooklyn,40.66429226148891,-73.88755331924968
3186,92,MANHATTAN AVE,BROOKLYN,NY,11206,Brooklyn,40.70546430267116,-73.94462920662806
3187,2911,FULTON ST,BROOKLYN,NY,11207,Brooklyn,40.679146634278965,-73.88717855593487
3188,1801,STILLWELL AVE,BROOKLYN,NY,11223,Brooklyn,40.60258045115199,-73.98636229442666
3189,1499,E 15TH ST,BROOKLYN,NY,11230,Brooklyn,40.61335829894469,-73.95914150650178
3190,9701,DITMAS AVE,BROOKLYN,NY,11236,Brooklyn,40.651614121229436,-73.90932385511893
3191,49,KINGSLAND AVE,BROOKLYN,NY,11211,Brooklyn,40.71768183646003,-73.94032623928253
3192,1157,WILLMOHR ST,BROOKLYN,NY,11212,Brooklyn,40.65816273743937,-73.91597910486166
3193,1217,FLATBUSH AVE,BROOKLYN,NY,11226,Brooklyn,40.640794027051285,-73.95591060587059
3194,701,BROADWAY,BROOKLYN,NY,11206,Brooklyn,40.70157981832152,-73.94331243997347
3195,407,KEAP ST,BROOKLYN,NY,11211,Brooklyn,40.71110865103912,-73.953335552524
3196,842,5TH AVE,BROOKLYN,NY,11232,Brooklyn,40.652868526695826,-74.00226325183883
3197,121,ATLANTIC AVE,BROOKLYN,NY,11201,Brooklyn,40.690685999708904,-73.9959469141826
3198,6607,BAY PKWY,BROOKLYN,NY,11204,Brooklyn,40.613207710735814,-73.9820812287856
3199,1400,FULTON ST,BROOKLYN,NY,11216,Brooklyn,40.68012744715859,-73.94485935576138
3200,1083,UTICA AVE,BROOKLYN,NY,11203,Brooklyn,40.64663843919996,-73.92982411532469
3201,1631,EASTERN PKWY,BROOKLYN,NY,11233,Brooklyn,40.67177294057283,-73.91440823563626
3202,135,METROPOLITAN AVE,BROOKLYN,NY,11249,Brooklyn,40.71623645069144,-73.96243686578615
3203,1675,BEDFORD AVE,BROOKLYN,NY,11225,Brooklyn,40.66556057469999,-73.95690712544639
3204,404,ATLANTIC AVE,BROOKLYN,NY,11217,Brooklyn,40.686795689077776,-73.98450975008886
3205,152,UNION AVE,BROOKLYN,NY,11206,Brooklyn,40.704684589013375,-73.9501986084815
3206,840,WASHINGTON AVE,BROOKLYN,NY,11238,Brooklyn,40.67303667646759,-73.96285414071265
3207,756,MYRTLE AVE,BROOKLYN,NY,11206,Brooklyn,40.69502114513512,-73.95227577581286
3208,1502,NEPTUNE AVE,BROOKLYN,NY,11224,Brooklyn,40.579133961070475,-73.98326034617759
3209,396,7TH AVE,BROOKLYN,NY,11215,Brooklyn,40.664886724127385,-73.98326766240035
3210,1658,8TH AVE,BROOKLYN,NY,11215,Brooklyn,40.660261851126016,-73.98382388522774
3211,2402,KNAPP ST,BROOKLYN,NY,11235,Brooklyn,40.59428888308746,-73.93295776770353
3212,285,KINGS HWY,BROOKLYN,NY,11223,Brooklyn,40.605162364394104,-73.97994779995071
3213,N/W/C,FULTON STREET,BROOKLYN,NY,11233,Brooklyn,40.67921,-73.9280339
3214,2009,EASTERN PKWY,BROOKLYN,NY,11233,Brooklyn,40.67985227399138,-73.90573778096072
3215,943,MCDONALD AVE,BROOKLYN,NY,11218,Brooklyn,40.63121817476871,-73.97724152244952
3216,180,PARKSIDE AVE,BROOKLYN,NY,11226,Brooklyn,40.65493448723398,-73.961714538868
3217,672,6TH AVE,BROOKLYN,NY,11215,Brooklyn,40.66049866602341,-73.9907296981428
3218,133,LAFAYETTE AVE,BROOKLYN,NY,11238,Brooklyn,40.68744943879527,-73.97246992110581
3219,423,UTICA AVE,BROOKLYN,NY,11213,Brooklyn,40.66401395432285,-73.93155762608774
3220,2200,PITKIN AVE,BROOKLYN,NY,11207,Brooklyn,40.67254949825984,-73.8913895062992
3221,1525,GATES AVE,BROOKLYN,NY,11237,Brooklyn,40.698961433055764,-73.91277569598678
3222,1608,STERLING PL,BROOKLYN,NY,11213,Brooklyn,40.67116856631936,-73.92549045702914
3223,560,REMSEN AVE,BROOKLYN,NY,11236,Brooklyn,40.652958867730554,-73.92016619497073
3224,7015,FORT HAMILTON PKWY,BROOKLYN,NY,11228,Brooklyn,40.628079650085596,-74.01303047991428
3225,391,LIBERTY AVE,BROOKLYN,NY,11207,Brooklyn,40.67458701116665,-73.89530851575084
3226,756,UTICA AVE,BROOKLYN,NY,11203,Brooklyn,40.65471138656137,-73.93071302060211
3227,721,FULTON ST,BROOKLYN,NY,11217,Brooklyn,40.68716762637875,-73.97652651534315
3228,1102,8TH AVE,BROOKLYN,NY,11215,Brooklyn,40.66445807083979,-73.98031205496004
3229,992,JEFFERSON AVE,BROOKLYN,NY,11221,Brooklyn,40.68695417944581,-73.91802694877492
3230,946,KINGS HWY,BROOKLYN,NY,11223,Brooklyn,40.607076666355844,-73.9626783563171
3231,5020,3RD AVE,BROOKLYN,NY,11220,Brooklyn,40.64752076433882,-74.01476401212962
3232,245,COLUMBIA ST,BROOKLYN,NY,11231,Brooklyn,40.683818608000145,-74.00327746938427
3233,49,BOGART ST,BROOKLYN,NY,11206,Brooklyn,40.705329297977634,-73.93331136485455
3234,167,FORBELL ST,BROOKLYN,NY,11208,Brooklyn,40.67937444860356,-73.86430228670616
3235,359,GRAHAM AVE,BROOKLYN,NY,11211,Brooklyn,40.715331677152534,-73.94452722005474
3236,496,AVENUE P,BROOKLYN,NY,11223,Brooklyn,40.609222293697215,-73.96923557623622
3237,125,BAY RIDGE AVE,BROOKLYN,NY,11220,Brooklyn,40.63722738075818,-74.03082417446987
3238,1885,ATLANTIC AVE,BROOKLYN,NY,11233,Brooklyn,40.676971672577146,-73.92232220611324
3239,2554,CONEY ISLAND AVE,BROOKLYN,NY,11223,Brooklyn,40.594669601642686,-73.96093171916225
3240,351,BEDFORD AVE,BROOKLYN,NY,11211,Brooklyn,40.711798351969676,-73.96299485879477
3241,375,HAMILTON AVE,BROOKLYN,NY,11231,Brooklyn,40.673152461015064,-73.9991636399401
3242,660,ROGERS AVE,BROOKLYN,NY,11226,Brooklyn,40.65545825135306,-73.95299245052317
3243,S/W/C,JORALEMON ST,BROOKLYN,NY,11201,Brooklyn,40.693147,-73.99508
3244,2737,FULTON ST,BROOKLYN,NY,11207,Brooklyn,40.67774200854572,-73.893677594789
3245,303,TOMPKINS AVE,BROOKLYN,NY,11216,Brooklyn,40.68760964543893,-73.94475220650976
3246,233,ELDERT ST,BROOKLYN,NY,11207,Brooklyn,40.69103424286685,-73.9088519539695
3247,8527,3RD AVE,BROOKLYN,NY,11209,Brooklyn,40.624033183052916,-74.0308144787078
3248,3196,ATLANTIC AVE,BROOKLYN,NY,11208,Brooklyn,40.68002862434166,-73.87734520555327
3249,4411,5TH AVE,BROOKLYN,NY,11220,Brooklyn,40.648336703287676,-74.0069406480361
3250,2376,CONEY ISLAND AVE,BROOKLYN,NY,11223,Brooklyn,40.59916020441754,-73.961263985129
3251,276,WILSON AVE,BROOKLYN,NY,11237,Brooklyn,40.69707509159408,-73.91936325935585
3252,210,UNION AVE,BROOKLYN,NY,11211,Brooklyn,40.70676521344209,-73.95041346319319
3253,2317,RALPH AVE,BROOKLYN,NY,11234,Brooklyn,40.62143031683604,-73.91745181819587
3254,9702,FOSTER AVE,BROOKLYN,NY,11236,Brooklyn,40.64833391621484,-73.90567780424553
3255,6001,15TH AVE,BROOKLYN,NY,11219,Brooklyn,40.626106739068106,-73.99421445062873
3256,154,BEDFORD AVE,BROOKLYN,NY,11249,Brooklyn,40.71866909243728,-73.95684392772104
3257,725,DUMONT AVE,BROOKLYN,NY,11207,Brooklyn,40.66667891777235,-73.89192174014453
3258,262,WYCKOFF AVE,BROOKLYN,NY,11237,Brooklyn,40.7002896611526,-73.91246019535504
3259,410,ROGERS AVE,BROOKLYN,NY,11225,Brooklyn,40.66273223584107,-73.95377309191326
3260,759,DEKALB AVE,BROOKLYN,NY,11216,Brooklyn,40.691977272073316,-73.94622344915649
3261,1830,FLATBUSH AVE,BROOKLYN,NY,11210,Brooklyn,40.625012220428026,-73.93941843342579
3262,4116,4TH AVE,BROOKLYN,NY,11232,Brooklyn,40.65136965359098,-74.00749595233881
3263,2668,CONEY ISLAND AVE,BROOKLYN,NY,11223,Brooklyn,40.59170513901025,-73.96069941430969
3264,1176,NOSTRAND AVE,BROOKLYN,NY,11225,Brooklyn,40.65879757773325,-73.9504383060806
3265,4502,NEW UTRECHT AVE,BROOKLYN,NY,11219,Brooklyn,40.63991028490026,-73.99435017558476
3266,4302,8TH AVE,BROOKLYN,NY,11232,Brooklyn,40.644955338628456,-73.99974054967126
3267,163,S 4TH ST,BROOKLYN,NY,11211,Brooklyn,40.711482301186024,-73.96176141508403
3268,754,CONEY ISLAND AVE,BROOKLYN,NY,11218,Brooklyn,40.63916234721189,-73.96877498048596
3269,567,DEKALB AVE,BROOKLYN,NY,11205,Brooklyn,40.6911131768484,-73.95370293184826
3270,1667,FLATBUSH AVE,BROOKLYN,NY,11210,Brooklyn,40.62981815708543,-73.94447580852434
3271,967,LENOX RD,BROOKLYN,NY,11212,Brooklyn,40.65613409470267,-73.9234889629253
3272,117,BRIGHTON BEACH AVE,BROOKLYN,NY,11235,Brooklyn,40.576336418948564,-73.96765962290017
3273,506,COURT ST,BROOKLYN,NY,11231,Brooklyn,40.67658617002778,-73.9986913175301
3274,2925,SURF AVE,BROOKLYN,NY,11224,Brooklyn,40.57286045772812,-73.99516215449988
3275,266,THROOP AVE,BROOKLYN,NY,11206,Brooklyn,40.695179051665654,-73.94337558122324
3276,721,HENRY ST,BROOKLYN,NY,11231,Brooklyn,40.676363807994186,-74.00313650124755
3277,1318,FULTON ST,BROOKLYN,NY,11216,Brooklyn,40.680307400750856,-73.94817976904972
3278,108,ALBANY AVE,BROOKLYN,NY,11213,Brooklyn,40.67688001728922,-73.93871877561836
3279,137,KINGSTON AVE,BROOKLYN,NY,11213,Brooklyn,40.67519624439864,-73.94164046314334
3280,483,EVERGREEN AVE,BROOKLYN,NY,11221,Brooklyn,40.691169472834,-73.91708421268737
3281,547,CONEY ISLAND AVE,BROOKLYN,NY,11218,Brooklyn,40.64409784417682,-73.97017800878233
3282,1115,MANHATTAN AVE,BROOKLYN,NY,11222,Brooklyn,40.7366823544542,-73.95533475897608
3283,40,NOSTRAND AVE,BROOKLYN,NY,11205,Brooklyn,40.698787368054354,-73.95325401705212
3284,4211,8TH AVE,BROOKLYN,NY,11232,Brooklyn,40.645468610611516,-73.99917119396306
3285,1055,FLUSHING AVE,BROOKLYN,NY,11237,Brooklyn,40.7041938038345,-73.93009894890442
3286,739,RIVERDALE AVE,BROOKLYN,NY,11207,Brooklyn,40.664026748625915,-73.8883035049223
3287,9422,AVENUE L,BROOKLYN,NY,11236,Brooklyn,40.637331173335554,-73.8973558584518
3288,1151,BRIGHTON BEACH AVE,BROOKLYN,NY,11235,Brooklyn,40.57752077508257,-73.95530080237096
3289,5824,5TH AVE,BROOKLYN,NY,11220,Brooklyn,40.64045014547711,-74.01517321632618
3290,395,FLATBUSH AVENUE EXT,BROOKLYN,NY,11201,Brooklyn,40.68982271096276,-73.98140436557657
3291,321,MCGUINNESS BLVD,BROOKLYN,NY,11222,Brooklyn,40.73338462915252,-73.95215809293443
3292,633,MYRTLE AVE,BROOKLYN,NY,11205,Brooklyn,40.6943126720821,-73.95852573195081
3293,1449,MYRTLE AVE,BROOKLYN,NY,11237,Brooklyn,40.69885818768143,-73.91794379070257
3294,1872,FULTON ST,BROOKLYN,NY,11233,Brooklyn,40.6790290656552,-73.92466326725277
3295,357,GRAHAM AVE,BROOKLYN,NY,11211,Brooklyn,40.71512580274138,-73.94449131868599
3296,3100,OCEAN AVE,BROOKLYN,NY,11235,Brooklyn,40.58555758746289,-73.94879693160763
3297,741,LINDEN BLVD,BROOKLYN,NY,11203,Brooklyn,40.653794731718925,-73.93088335850777
3298,593,METROPOLITAN AVE,BROOKLYN,NY,11211,Brooklyn,40.71410410563147,-73.94903004704808
3299,117,BAY RIDGE AVE,BROOKLYN,NY,11220,Brooklyn,40.637435801950375,-74.03149804501288
3300,2970,NOSTRAND AVE,BROOKLYN,NY,11229,Brooklyn,40.61180112340518,-73.9440261763093
3301,1492,FULTON ST,BROOKLYN,NY,11216,Brooklyn,40.679922459392586,-73.94107749527873
3302,414,MYRTLE AVE,BROOKLYN,NY,11205,Brooklyn,40.693116573481355,-73.96925095787829
3303,241,BLAKE AVE,BROOKLYN,NY,11212,Brooklyn,40.66551735151686,-73.91048726027391
3304,243,RALPH AVE,BROOKLYN,NY,11233,Brooklyn,40.68127280392697,-73.92242535929502
3305,565,LENOX RD,BROOKLYN,NY,11203,Brooklyn,40.6547987252716,-73.93957158515101
3306,532,SUTTER AVE,BROOKLYN,NY,11207,Brooklyn,40.66874700596183,-73.89937304246652
3307,1030,NOSTRAND AVE,BROOKLYN,NY,11225,Brooklyn,40.663290989546006,-73.95092157063372
